"","Date_Time","Value"
"8951",1988-01-05,0.6
"8952",1988-01-06,0
"8953",1988-01-07,0
"8954",1988-01-08,0
"8955",1988-01-09,0.3
"8956",1988-01-10,1.3
"8957",1988-01-11,0
"8958",1988-01-12,0
"8959",1988-01-13,0
"8960",1988-01-14,0
"8961",1988-01-15,0
"8962",1988-01-16,0
"8963",1988-01-17,0.4
"8964",1988-01-18,20.3
"8965",1988-01-19,1
"8966",1988-01-20,0
"8967",1988-01-21,0
"8968",1988-01-22,0
"8969",1988-01-23,0
"8970",1988-01-24,15.4
"8971",1988-01-25,0.3
"8972",1988-01-26,0
"8973",1988-01-27,0
"8974",1988-01-28,0
"8975",1988-01-29,0
"8976",1988-01-30,0
"8977",1988-01-31,8.8
"8978",1988-02-01,0
"8979",1988-02-02,0
"8980",1988-02-03,0
"8981",1988-02-04,0
"8982",1988-02-05,0
"8983",1988-02-06,0
"8984",1988-02-07,23.4
"8985",1988-02-08,12.3
"8986",1988-02-09,0.1
"8987",1988-02-10,0
"8988",1988-02-11,0
"8989",1988-02-12,0
"8990",1988-02-13,0
"8991",1988-02-14,0
"8992",1988-02-15,0.1
"8993",1988-02-16,0
"8994",1988-02-17,0
"8995",1988-02-18,0
"8996",1988-02-19,0
"8997",1988-02-20,0
"8998",1988-02-21,0
"8999",1988-02-22,0
"9000",1988-02-23,0
"9001",1988-02-24,0
"9002",1988-02-25,0
"9003",1988-02-26,0
"9004",1988-02-27,0
"9005",1988-02-28,0
"9006",1988-02-29,0.2
"9007",1988-03-01,17.6
"9008",1988-03-02,0.5
"9009",1988-03-03,0
"9010",1988-03-04,8.8
"9011",1988-03-05,2
"9012",1988-03-06,0
"9013",1988-03-07,0
"9014",1988-03-08,0
"9015",1988-03-09,3.7
"9016",1988-03-10,1.7
"9017",1988-03-11,0
"9018",1988-03-12,4.3
"9019",1988-03-13,0
"9020",1988-03-14,0
"9021",1988-03-15,0
"9022",1988-03-16,0
"9023",1988-03-17,0
"9024",1988-03-18,0
"9025",1988-03-19,0
"9026",1988-03-20,0
"9027",1988-03-21,0.3
"9028",1988-03-22,0
"9029",1988-03-23,0.7
"9030",1988-03-24,0
"9031",1988-03-25,0
"9032",1988-03-26,0.3
"9033",1988-03-27,0
"9034",1988-03-28,0
"9035",1988-03-29,0.7
"9036",1988-03-30,0
"9037",1988-03-31,11.8
"9038",1988-04-01,0
"9039",1988-04-02,0
"9040",1988-04-03,0.1
"9041",1988-04-04,1.7
"9042",1988-04-05,0
"9043",1988-04-06,0
"9044",1988-04-07,0.4
"9045",1988-04-08,34.4
"9046",1988-04-09,8.6
"9047",1988-04-10,0.5
"9048",1988-04-11,0.5
"9049",1988-04-12,0
"9050",1988-04-13,0.3
"9051",1988-04-14,0
"9052",1988-04-15,0
"9053",1988-04-16,0.6
"9054",1988-04-17,0
"9055",1988-04-18,0
"9056",1988-04-19,0.1
"9057",1988-04-20,0
"9058",1988-04-21,0
"9059",1988-04-22,0.4
"9060",1988-04-23,3.1
"9061",1988-04-24,5.5
"9062",1988-04-25,0
"9063",1988-04-26,0
"9064",1988-04-27,0
"9065",1988-04-28,1.9
"9066",1988-04-29,28.3
"9067",1988-04-30,97.1
"9068",1988-05-01,4.6
"9069",1988-05-02,3.4
"9070",1988-05-03,0.1
"9071",1988-05-04,0.1
"9072",1988-05-05,0.2
"9073",1988-05-06,0.1
"9074",1988-05-07,23.4
"9075",1988-05-08,0.2
"9076",1988-05-09,0.1
"9077",1988-05-10,0
"9078",1988-05-11,0
"9079",1988-05-12,0
"9080",1988-05-13,0
"9081",1988-05-14,0.5
"9082",1988-05-15,0
"9083",1988-05-16,0
"9084",1988-05-17,17.5
"9085",1988-05-18,24.1
"9086",1988-05-19,2.5
"9087",1988-05-20,1.8
"9088",1988-05-21,2.4
"9089",1988-05-22,0.7
"9090",1988-05-23,2.6
"9091",1988-05-24,12.3
"9092",1988-05-25,2.5
"9093",1988-05-26,0
"9094",1988-05-27,0
"9095",1988-05-28,2.6
"9096",1988-05-29,0.3
"9097",1988-05-30,0.1
"9098",1988-05-31,0.1
"9099",1988-06-01,0
"9100",1988-06-02,0.1
"9101",1988-06-03,0
"9102",1988-06-04,0.5
"9103",1988-06-05,43.1
"9104",1988-06-06,19.3
"9105",1988-06-07,14
"9106",1988-06-08,0.7
"9107",1988-06-09,3.2
"9108",1988-06-10,0.1
"9109",1988-06-11,9.7
"9110",1988-06-12,0.1
"9111",1988-06-13,0.2
"9112",1988-06-14,1.2
"9113",1988-06-15,11.6
"9114",1988-06-16,5.6
"9115",1988-06-17,0
"9116",1988-06-18,0.1
"9117",1988-06-19,0.3
"9118",1988-06-20,0.2
"9119",1988-06-21,5.3
"9120",1988-06-22,0
"9121",1988-06-23,0.2
"9122",1988-06-24,0.6
"9123",1988-06-25,0.1
"9124",1988-06-26,0.1
"9125",1988-06-27,0.1
"9126",1988-06-28,0.2
"9127",1988-06-29,0
"9128",1988-06-30,0.2
"9129",1988-07-01,0.4
"9130",1988-07-02,0
"9131",1988-07-03,0.3
"9132",1988-07-04,0.1
"9133",1988-07-05,5.5
"9134",1988-07-06,137.2
"9135",1988-07-07,53.3
"9136",1988-07-08,10.6
"9137",1988-07-09,1.1
"9138",1988-07-10,3.6
"9139",1988-07-11,0.1
"9140",1988-07-12,0.1
"9141",1988-07-13,0.2
"9142",1988-07-14,0.4
"9143",1988-07-15,7.4
"9144",1988-07-16,0.1
"9145",1988-07-17,1.6
"9146",1988-07-18,0.1
"9147",1988-07-19,0.1
"9148",1988-07-20,3.5
"9149",1988-07-21,19.2
"9150",1988-07-22,4.9
"9151",1988-07-23,1
"9152",1988-07-24,0.6
"9153",1988-07-25,0
"9154",1988-07-26,70.5
"9155",1988-07-27,4.2
"9156",1988-07-28,0.3
"9157",1988-07-29,0.1
"9158",1988-07-30,0.3
"9159",1988-07-31,0.1
"9160",1988-08-01,0.1
"9161",1988-08-02,0.1
"9162",1988-08-03,0
"9163",1988-08-04,0
"9164",1988-08-05,0
"9165",1988-08-06,3
"9166",1988-08-07,1.5
"9167",1988-08-08,4.3
"9168",1988-08-09,0
"9169",1988-08-10,0.2
"9170",1988-08-11,0.1
"9171",1988-08-12,0
"9172",1988-08-13,0
"9173",1988-08-14,0
"9174",1988-08-15,0
"9175",1988-08-16,2.7
"9176",1988-08-17,3.9
"9177",1988-08-18,1.2
"9178",1988-08-19,1.6
"9179",1988-08-20,0
"9180",1988-08-21,0
"9181",1988-08-22,3
"9182",1988-08-23,15.3
"9183",1988-08-24,7
"9184",1988-08-25,1.9
"9185",1988-08-26,0.2
"9186",1988-08-27,5.7
"9187",1988-08-28,10.9
"9188",1988-08-29,0.4
"9189",1988-08-30,0
"9190",1988-08-31,0
"9191",1988-09-01,0
"9192",1988-09-02,0
"9193",1988-09-03,28.9
"9194",1988-09-04,0
"9195",1988-09-05,0
"9196",1988-09-06,0
"9197",1988-09-07,0
"9198",1988-09-08,0
"9199",1988-09-09,0
"9200",1988-09-10,1.9
"9201",1988-09-11,12.9
"9202",1988-09-12,3.4
"9203",1988-09-13,1.9
"9204",1988-09-14,0
"9205",1988-09-15,0.1
"9206",1988-09-16,6.7
"9207",1988-09-17,30
"9208",1988-09-18,11.1
"9209",1988-09-19,0
"9210",1988-09-20,2.3
"9211",1988-09-21,0
"9212",1988-09-22,0
"9213",1988-09-23,0
"9214",1988-09-24,0
"9215",1988-09-25,0
"9216",1988-09-26,0
"9217",1988-09-27,0.5
"9218",1988-09-28,12.3
"9219",1988-09-29,1.2
"9220",1988-09-30,0
"9221",1988-10-01,0.1
"9222",1988-10-02,6.1
"9223",1988-10-03,0
"9224",1988-10-04,0
"9225",1988-10-05,0
"9226",1988-10-06,0
"9227",1988-10-07,1.8
"9228",1988-10-08,0
"9229",1988-10-09,16.1
"9230",1988-10-10,2.6
"9231",1988-10-11,0.1
"9232",1988-10-12,0
"9233",1988-10-13,0
"9234",1988-10-14,0
"9235",1988-10-15,0.9
"9236",1988-10-16,0
"9237",1988-10-17,0
"9238",1988-10-18,0.6
"9239",1988-10-19,0
"9240",1988-10-20,0
"9241",1988-10-21,0
"9242",1988-10-22,5
"9243",1988-10-23,18.4
"9244",1988-10-24,0
"9245",1988-10-25,0
"9246",1988-10-26,0
"9247",1988-10-27,0
"9248",1988-10-28,0
"9249",1988-10-29,0.1
"9250",1988-10-30,0
"9251",1988-10-31,0.2
"9252",1988-11-01,0
"9253",1988-11-02,0
"9254",1988-11-03,0
"9255",1988-11-04,0
"9256",1988-11-05,2
"9257",1988-11-06,0
"9258",1988-11-07,0
"9259",1988-11-08,0
"9260",1988-11-09,0
"9261",1988-11-10,0
"9262",1988-11-11,0
"9263",1988-11-12,0
"9264",1988-11-13,0
"9265",1988-11-14,0
"9266",1988-11-15,8.4
"9267",1988-11-16,0.8
"9268",1988-11-17,0
"9269",1988-11-18,0
"9270",1988-11-19,22
"9271",1988-11-20,0
"9272",1988-11-21,22.2
"9273",1988-11-22,0.8
"9274",1988-11-23,4.8
"9275",1988-11-24,16.8
"9276",1988-11-25,2.4
"9277",1988-11-26,5.8
"9278",1988-11-27,11.4
"9279",1988-11-28,3.2
"9280",1988-11-29,11.8
"9281",1988-11-30,0.4
"9282",1988-12-01,0
"9283",1988-12-02,0
"9284",1988-12-03,0
"9285",1988-12-04,0
"9286",1988-12-05,12.6
"9287",1988-12-06,38.2
"9288",1988-12-07,0
"9289",1988-12-08,10.8
"9290",1988-12-09,46.4
"9291",1988-12-10,18.4
"9292",1988-12-11,25.4
"9293",1988-12-12,0
"9294",1988-12-13,0
"9295",1988-12-14,0
"9296",1988-12-15,0
"9297",1988-12-16,0
"9298",1988-12-17,11.3
"9299",1988-12-18,0
"9300",1988-12-19,0
"9301",1988-12-20,8
"9302",1988-12-21,0
"9303",1988-12-22,0
"9304",1988-12-23,3.8
"9305",1988-12-24,4.8
"9306",1988-12-25,0
"9307",1988-12-26,30.2
"9308",1988-12-27,70.6
"9309",1988-12-28,0
"9310",1988-12-29,0
"9311",1988-12-30,0
"9312",1988-12-31,0
"9313",1989-01-01,40.3
"9314",1989-01-02,4.3
"9315",1989-01-03,0
"9316",1989-01-04,0
"9317",1989-01-05,0
"9318",1989-01-06,0
"9319",1989-01-07,0.4
"9320",1989-01-08,0
"9321",1989-01-09,0
"9322",1989-01-10,1.2
"9323",1989-01-11,0
"9324",1989-01-12,0
"9325",1989-01-13,0
"9326",1989-01-14,0
"9327",1989-01-15,0
"9328",1989-01-16,0
"9329",1989-01-17,0
"9330",1989-01-18,8.8
"9331",1989-01-19,0
"9332",1989-01-20,0
"9333",1989-01-21,0
"9334",1989-01-22,0
"9335",1989-01-23,8.2
"9336",1989-01-24,0
"9337",1989-01-25,0
"9338",1989-01-26,3
"9339",1989-01-27,0
"9340",1989-01-28,0
"9341",1989-01-29,0
"9342",1989-01-30,0
"9343",1989-01-31,0
"9344",1989-02-01,7.2
"9345",1989-02-02,0
"9346",1989-02-03,0
"9347",1989-02-04,0.4
"9348",1989-02-05,0
"9349",1989-02-06,0
"9350",1989-02-07,0
"9351",1989-02-08,0
"9352",1989-02-09,2.4
"9353",1989-02-10,0
"9354",1989-02-11,0
"9355",1989-02-12,0
"9356",1989-02-13,0
"9357",1989-02-14,0
"9358",1989-02-15,0
"9359",1989-02-16,0
"9360",1989-02-17,0
"9361",1989-02-18,0
"9362",1989-02-19,0
"9363",1989-02-20,2.8
"9364",1989-02-21,0
"9365",1989-02-22,0
"9366",1989-02-23,0
"9367",1989-02-24,0
"9368",1989-02-25,0
"9369",1989-02-26,0.1
"9370",1989-02-27,0
"9371",1989-02-28,0
"9372",1989-03-01,0
"9373",1989-03-02,0
"9374",1989-03-03,0
"9375",1989-03-04,0
"9376",1989-03-05,0
"9377",1989-03-06,0
"9378",1989-03-07,1.6
"9379",1989-03-08,0.2
"9380",1989-03-09,0
"9381",1989-03-10,0
"9382",1989-03-11,34
"9383",1989-03-12,4
"9384",1989-03-13,20.4
"9385",1989-03-14,19.6
"9386",1989-03-15,114.4
"9387",1989-03-16,0
"9388",1989-03-17,0
"9389",1989-03-18,1.4
"9390",1989-03-19,2.2
"9391",1989-03-20,18
"9392",1989-03-21,36.4
"9393",1989-03-22,24.6
"9394",1989-03-23,0
"9395",1989-03-24,0
"9396",1989-03-25,0
"9397",1989-03-26,4.4
"9398",1989-03-27,1
"9399",1989-03-28,4.2
"9400",1989-03-29,2.6
"9401",1989-03-30,0
"9402",1989-03-31,17.4
"9403",1989-04-01,121.6
"9404",1989-04-02,27.6
"9405",1989-04-03,21.4
"9406",1989-04-04,7.8
"9407",1989-04-05,4.9
"9408",1989-04-06,0.4
"9409",1989-04-07,2.3
"9410",1989-04-08,4.8
"9411",1989-04-09,0
"9412",1989-04-10,0
"9413",1989-04-11,2.2
"9414",1989-04-12,7.2
"9415",1989-04-13,30.6
"9416",1989-04-14,3.8
"9417",1989-04-15,0
"9418",1989-04-16,0
"9419",1989-04-17,0.8
"9420",1989-04-18,0
"9421",1989-04-19,0
"9422",1989-04-20,0
"9423",1989-04-21,0
"9424",1989-04-22,0
"9425",1989-04-23,1
"9426",1989-04-24,3.8
"9427",1989-04-25,0
"9428",1989-04-26,3.2
"9429",1989-04-27,2.5
"9430",1989-04-28,0
"9431",1989-04-29,0.7
"9432",1989-04-30,0.2
"9433",1989-05-01,9
"9434",1989-05-02,1.6
"9435",1989-05-03,0
"9436",1989-05-04,7.6
"9437",1989-05-05,2.4
"9438",1989-05-06,1.7
"9439",1989-05-07,0.1
"9440",1989-05-08,0.1
"9441",1989-05-09,1
"9442",1989-05-10,14
"9443",1989-05-11,3.2
"9444",1989-05-12,0.1
"9445",1989-05-13,0.2
"9446",1989-05-14,0
"9447",1989-05-15,0
"9448",1989-05-16,0
"9449",1989-05-17,5.9
"9450",1989-05-18,1.8
"9451",1989-05-19,3.5
"9452",1989-05-20,0.1
"9453",1989-05-21,0.1
"9454",1989-05-22,0
"9455",1989-05-23,12.8
"9456",1989-05-24,0.2
"9457",1989-05-25,0
"9458",1989-05-26,1
"9459",1989-05-27,3
"9460",1989-05-28,0.3
"9461",1989-05-29,0.5
"9462",1989-05-30,17.4
"9463",1989-05-31,1.6
"9464",1989-06-01,10.1
"9465",1989-06-02,1.7
"9466",1989-06-03,15.2
"9467",1989-06-04,10.4
"9468",1989-06-05,17.6
"9469",1989-06-06,1.5
"9470",1989-06-07,0.5
"9471",1989-06-08,0.3
"9472",1989-06-09,0.1
"9473",1989-06-10,5.8
"9474",1989-06-11,7.8
"9475",1989-06-12,0.6
"9476",1989-06-13,0.2
"9477",1989-06-14,0.1
"9478",1989-06-15,0.1
"9479",1989-06-16,1.6
"9480",1989-06-17,7
"9481",1989-06-18,36.8
"9482",1989-06-19,2.4
"9483",1989-06-20,2.4
"9484",1989-06-21,0
"9485",1989-06-22,0
"9486",1989-06-23,0
"9487",1989-06-24,0
"9488",1989-06-25,0
"9489",1989-06-26,0
"9490",1989-06-27,0
"9491",1989-06-28,0
"9492",1989-06-29,0
"9493",1989-06-30,0
"9494",1989-07-01,0
"9495",1989-07-02,5.2
"9496",1989-07-03,0
"9497",1989-07-04,0
"9498",1989-07-05,0.9
"9499",1989-07-06,0.3
"9500",1989-07-07,2.1
"9501",1989-07-08,0
"9502",1989-07-09,0
"9503",1989-07-10,18
"9504",1989-07-11,2.6
"9505",1989-07-12,0.2
"9506",1989-07-13,0
"9507",1989-07-14,0.4
"9508",1989-07-15,0
"9509",1989-07-16,0.2
"9510",1989-07-17,2
"9511",1989-07-18,1.3
"9512",1989-07-19,0
"9513",1989-07-20,0
"9514",1989-07-21,0.3
"9515",1989-07-22,0.1
"9516",1989-07-23,2
"9517",1989-07-24,8.8
"9518",1989-07-25,1.4
"9519",1989-07-26,0.1
"9520",1989-07-27,0
"9521",1989-07-28,0.1
"9522",1989-07-29,22.4
"9523",1989-07-30,0
"9524",1989-07-31,10
"9525",1989-08-01,10.2
"9526",1989-08-02,1.6
"9527",1989-08-03,0
"9528",1989-08-04,2.3
"9529",1989-08-05,9.9
"9530",1989-08-06,5.8
"9531",1989-08-07,4.6
"9532",1989-08-08,0
"9533",1989-08-09,0.5
"9534",1989-08-10,0.1
"9535",1989-08-11,1.2
"9536",1989-08-12,0
"9537",1989-08-13,0
"9538",1989-08-14,0
"9539",1989-08-15,0
"9540",1989-08-16,0.1
"9541",1989-08-17,1.2
"9542",1989-08-18,0
"9543",1989-08-19,0.1
"9544",1989-08-20,5.2
"9545",1989-08-21,5
"9546",1989-08-22,0.2
"9547",1989-08-23,1.3
"9548",1989-08-24,0.8
"9549",1989-08-25,0.2
"9550",1989-08-26,3.1
"9551",1989-08-27,12.1
"9552",1989-08-28,2.4
"9553",1989-08-29,16.4
"9554",1989-08-30,0
"9555",1989-08-31,0
"9556",1989-09-01,10.2
"9557",1989-09-02,0.6
"9558",1989-09-03,0
"9559",1989-09-04,0
"9560",1989-09-05,0
"9561",1989-09-06,0
"9562",1989-09-07,0
"9563",1989-09-08,0
"9564",1989-09-09,0
"9565",1989-09-10,2.2
"9566",1989-09-11,7.8
"9567",1989-09-12,8.2
"9568",1989-09-13,2.1
"9569",1989-09-14,2.5
"9570",1989-09-15,0.1
"9571",1989-09-16,0.3
"9572",1989-09-17,0.1
"9573",1989-09-18,4.9
"9574",1989-09-19,0.5
"9575",1989-09-20,1
"9576",1989-09-21,0
"9577",1989-09-22,0.2
"9578",1989-09-23,11.4
"9579",1989-09-24,0
"9580",1989-09-25,0
"9581",1989-09-26,2.4
"9582",1989-09-27,0
"9583",1989-09-28,0
"9584",1989-09-29,0
"9585",1989-09-30,0
"9586",1989-10-01,0
"9587",1989-10-02,0
"9588",1989-10-03,0
"9589",1989-10-04,0
"9590",1989-10-05,0
"9591",1989-10-06,3.6
"9592",1989-10-07,0
"9593",1989-10-08,5.4
"9594",1989-10-09,0.8
"9595",1989-10-10,0.6
"9596",1989-10-11,1.8
"9597",1989-10-12,0
"9598",1989-10-13,1.5
"9599",1989-10-14,13.7
"9600",1989-10-15,0
"9601",1989-10-16,5
"9602",1989-10-17,0
"9603",1989-10-18,0
"9604",1989-10-19,0
"9605",1989-10-20,12
"9606",1989-10-21,1
"9607",1989-10-22,0
"9608",1989-10-23,0
"9609",1989-10-24,2.4
"9610",1989-10-25,13.4
"9611",1989-10-26,8.9
"9612",1989-10-27,34.6
"9613",1989-10-28,2.9
"9614",1989-10-29,0.1
"9615",1989-10-30,0
"9616",1989-10-31,0
"9617",1989-11-01,4.7
"9618",1989-11-02,0.1
"9619",1989-11-03,0
"9620",1989-11-04,0
"9621",1989-11-05,0
"9622",1989-11-06,18.4
"9623",1989-11-07,52.2
"9624",1989-11-08,9
"9625",1989-11-09,0
"9626",1989-11-10,0.3
"9627",1989-11-11,3.7
"9628",1989-11-12,1.6
"9629",1989-11-13,5.3
"9630",1989-11-14,0.1
"9631",1989-11-15,0
"9632",1989-11-16,2.3
"9633",1989-11-17,0.8
"9634",1989-11-18,0.9
"9635",1989-11-19,14.4
"9636",1989-11-20,0
"9637",1989-11-21,0
"9638",1989-11-22,0
"9639",1989-11-23,0
"9640",1989-11-24,0
"9641",1989-11-25,0
"9642",1989-11-26,0
"9643",1989-11-27,0
"9644",1989-11-28,0
"9645",1989-11-29,0
"9646",1989-11-30,0
"9647",1989-12-01,0
"9648",1989-12-02,5.8
"9649",1989-12-03,5.2
"9650",1989-12-04,0
"9651",1989-12-05,5.5
"9652",1989-12-06,9
"9653",1989-12-07,2.1
"9654",1989-12-08,0
"9655",1989-12-09,19.3
"9656",1989-12-10,15.6
"9657",1989-12-11,5.2
"9658",1989-12-12,0.7
"9659",1989-12-13,0.1
"9660",1989-12-14,11.9
"9661",1989-12-15,0.8
"9662",1989-12-16,0
"9663",1989-12-17,0
"9664",1989-12-18,0
"9665",1989-12-19,6
"9666",1989-12-20,4
"9667",1989-12-21,0
"9668",1989-12-22,0
"9669",1989-12-23,0
"9670",1989-12-24,0
"9671",1989-12-25,0
"9672",1989-12-26,0
"9673",1989-12-27,0
"9674",1989-12-28,0
"9675",1989-12-29,0
"9676",1989-12-30,0
"9677",1989-12-31,0
"9678",1990-01-01,0
"9679",1990-01-02,0
"9680",1990-01-03,0
"9681",1990-01-04,0
"9682",1990-01-05,0
"9683",1990-01-06,0
"9684",1990-01-07,0
"9685",1990-01-08,6.8
"9686",1990-01-09,28.2
"9687",1990-01-10,7.2
"9688",1990-01-11,0
"9689",1990-01-12,0
"9690",1990-01-13,10
"9691",1990-01-14,0
"9692",1990-01-15,1.5
"9693",1990-01-16,0
"9694",1990-01-17,0
"9695",1990-01-18,0
"9696",1990-01-19,1.9
"9697",1990-01-20,1.6
"9698",1990-01-21,0
"9699",1990-01-22,0
"9700",1990-01-23,0
"9701",1990-01-24,0
"9702",1990-01-25,0
"9703",1990-01-26,0
"9704",1990-01-27,2.4
"9705",1990-01-28,0
"9706",1990-01-29,0
"9707",1990-01-30,0
"9708",1990-01-31,0
"9709",1990-02-01,0
"9710",1990-02-02,0
"9711",1990-02-03,1.5
"9712",1990-02-04,27.6
"9713",1990-02-05,3.6
"9714",1990-02-06,0
"9715",1990-02-07,0
"9716",1990-02-08,5
"9717",1990-02-09,10.4
"9718",1990-02-10,21.6
"9719",1990-02-11,0
"9720",1990-02-12,0
"9721",1990-02-13,0
"9722",1990-02-14,4.8
"9723",1990-02-15,0
"9724",1990-02-16,3
"9725",1990-02-17,0
"9726",1990-02-18,5.3
"9727",1990-02-19,0
"9728",1990-02-20,0
"9729",1990-02-21,0
"9730",1990-02-22,0
"9731",1990-02-23,1.1
"9732",1990-02-24,10
"9733",1990-02-25,0.4
"9734",1990-02-26,0.4
"9735",1990-02-27,0
"9736",1990-02-28,0
"9737",1990-03-01,0
"9738",1990-03-02,1.1
"9739",1990-03-03,5.7
"9740",1990-03-04,0
"9741",1990-03-05,1.9
"9742",1990-03-06,0
"9743",1990-03-07,0
"9744",1990-03-08,0
"9745",1990-03-09,0
"9746",1990-03-10,0
"9747",1990-03-11,0
"9748",1990-03-12,0
"9749",1990-03-13,0
"9750",1990-03-14,0.2
"9751",1990-03-15,0
"9752",1990-03-16,0
"9753",1990-03-17,0
"9754",1990-03-18,2
"9755",1990-03-19,0.1
"9756",1990-03-20,0
"9757",1990-03-21,0
"9758",1990-03-22,0
"9759",1990-03-23,0
"9760",1990-03-24,0
"9761",1990-03-25,0
"9762",1990-03-26,0
"9763",1990-03-27,0
"9764",1990-03-28,4.4
"9765",1990-03-29,0.9
"9766",1990-03-30,0
"9767",1990-03-31,0
"9768",1990-04-01,0
"9769",1990-04-02,0
"9770",1990-04-03,0
"9771",1990-04-04,0
"9772",1990-04-05,0
"9773",1990-04-06,17.6
"9774",1990-04-07,0
"9775",1990-04-08,0
"9776",1990-04-09,4.6
"9777",1990-04-10,4
"9778",1990-04-11,54.5
"9779",1990-04-12,31
"9780",1990-04-13,2.1
"9781",1990-04-14,24.4
"9782",1990-04-15,3
"9783",1990-04-16,0
"9784",1990-04-17,0
"9785",1990-04-18,0
"9786",1990-04-19,0
"9787",1990-04-20,0
"9788",1990-04-21,74
"9789",1990-04-22,0
"9790",1990-04-23,0.3
"9791",1990-04-24,0.2
"9792",1990-04-25,0
"9793",1990-04-26,4
"9794",1990-04-27,0
"9795",1990-04-28,0.2
"9796",1990-04-29,0
"9797",1990-04-30,5.4
"9798",1990-05-01,0
"9799",1990-05-02,0
"9800",1990-05-03,0
"9801",1990-05-04,0
"9802",1990-05-05,0
"9803",1990-05-06,0
"9804",1990-05-07,0
"9805",1990-05-08,0
"9806",1990-05-09,0
"9807",1990-05-10,0
"9808",1990-05-11,0
"9809",1990-05-12,0.2
"9810",1990-05-13,0.8
"9811",1990-05-14,0
"9812",1990-05-15,0
"9813",1990-05-16,0.1
"9814",1990-05-17,1.3
"9815",1990-05-18,17.4
"9816",1990-05-19,0.4
"9817",1990-05-20,0.4
"9818",1990-05-21,0
"9819",1990-05-22,0
"9820",1990-05-23,14.9
"9821",1990-05-24,28.2
"9822",1990-05-25,7.9
"9823",1990-05-26,0.2
"9824",1990-05-27,0.3
"9825",1990-05-28,0.1
"9826",1990-05-29,0
"9827",1990-05-30,0.8
"9828",1990-05-31,43.5
"9829",1990-06-01,3.8
"9830",1990-06-02,0.6
"9831",1990-06-03,1.9
"9832",1990-06-04,0.3
"9833",1990-06-05,0
"9834",1990-06-06,0
"9835",1990-06-07,0
"9836",1990-06-08,0.3
"9837",1990-06-09,0.3
"9838",1990-06-10,0.2
"9839",1990-06-11,0.1
"9840",1990-06-12,0.1
"9841",1990-06-13,0
"9842",1990-06-14,0
"9843",1990-06-15,0
"9844",1990-06-16,0.2
"9845",1990-06-17,6.1
"9846",1990-06-18,0.1
"9847",1990-06-19,0.1
"9848",1990-06-20,0.3
"9849",1990-06-21,0.9
"9850",1990-06-22,0.5
"9851",1990-06-23,0
"9852",1990-06-24,0.3
"9853",1990-06-25,0.5
"9854",1990-06-26,0
"9855",1990-06-27,10
"9856",1990-06-28,16.4
"9857",1990-06-29,3.4
"9858",1990-06-30,0.6
"9859",1990-07-01,7
"9860",1990-07-02,12.8
"9861",1990-07-03,2.2
"9862",1990-07-04,0.6
"9863",1990-07-05,22
"9864",1990-07-06,0
"9865",1990-07-07,0
"9866",1990-07-08,0.2
"9867",1990-07-09,0
"9868",1990-07-10,0.1
"9869",1990-07-11,0
"9870",1990-07-12,0
"9871",1990-07-13,2
"9872",1990-07-14,0
"9873",1990-07-15,0
"9874",1990-07-16,0.3
"9875",1990-07-17,0.3
"9876",1990-07-18,5.5
"9877",1990-07-19,23.4
"9878",1990-07-20,0
"9879",1990-07-21,3.2
"9880",1990-07-22,3.2
"9881",1990-07-23,2.4
"9882",1990-07-24,0
"9883",1990-07-25,17.4
"9884",1990-07-26,3.2
"9885",1990-07-27,0
"9886",1990-07-28,0.6
"9887",1990-07-29,0
"9888",1990-07-30,0
"9889",1990-07-31,0.2
"9890",1990-08-01,0
"9891",1990-08-02,6.3
"9892",1990-08-03,10.1
"9893",1990-08-04,0
"9894",1990-08-05,17.2
"9895",1990-08-06,36
"9896",1990-08-07,5.8
"9897",1990-08-08,0
"9898",1990-08-09,2.4
"9899",1990-08-10,1.5
"9900",1990-08-11,0
"9901",1990-08-12,3
"9902",1990-08-13,0
"9903",1990-08-14,0
"9904",1990-08-15,0
"9905",1990-08-16,33.7
"9906",1990-08-17,0.9
"9907",1990-08-18,0
"9908",1990-08-19,0
"9909",1990-08-20,9.1
"9910",1990-08-21,9.7
"9911",1990-08-22,0.9
"9912",1990-08-23,1.6
"9913",1990-08-24,0
"9914",1990-08-25,0
"9915",1990-08-26,0.8
"9916",1990-08-27,0
"9917",1990-08-28,0
"9918",1990-08-29,0
"9919",1990-08-30,8.3
"9920",1990-08-31,0.9
"9921",1990-09-01,1.9
"9922",1990-09-02,0.3
"9923",1990-09-03,5.8
"9924",1990-09-04,9.7
"9925",1990-09-05,0
"9926",1990-09-06,0.3
"9927",1990-09-07,0
"9928",1990-09-08,0
"9929",1990-09-09,0
"9930",1990-09-10,0
"9931",1990-09-11,0
"9932",1990-09-12,0.1
"9933",1990-09-13,23
"9934",1990-09-14,8.1
"9935",1990-09-15,0.4
"9936",1990-09-16,0
"9937",1990-09-17,2.5
"9938",1990-09-18,0
"9939",1990-09-19,0
"9940",1990-09-20,2.2
"9941",1990-09-21,22.8
"9942",1990-09-22,0.8
"9943",1990-09-23,0
"9944",1990-09-24,0
"9945",1990-09-25,0
"9946",1990-09-26,1.8
"9947",1990-09-27,3.8
"9948",1990-09-28,0
"9949",1990-09-29,0
"9950",1990-09-30,1.4
"9951",1990-10-01,0
"9952",1990-10-02,0
"9953",1990-10-03,0
"9954",1990-10-04,0
